recall,metric_name,metric_value,model_name,m,q025,q975,ci_low,ci_high
0.96,proportion_reduction_tests,0.15872577706619562,fit-age-sex-bloods,0,-0.413173127321741,0.4780694060980919,-0.413173127321741,0.4780694060980919
0.97,proportion_reduction_tests,0.005599456852685147,fit-age-sex-bloods,0,-0.4025311691533685,0.696469754967972,-0.4025311691533685,0.696469754967972
0.98,proportion_reduction_tests,0.02449021680286667,fit-age-sex-bloods,0,-0.38013346614688687,0.766858548574865,-0.38013346614688687,0.766858548574865
0.99,proportion_reduction_tests,0.050401822262568396,fit-age-sex-bloods,0,-0.2942893107043504,0.3050132955658644,-0.2942893107043504,0.3050132955658644
0.01,precision,0.30069930069930073,fit-age-sex,0,0.10452300865955771,1.0,0.10452300865955771,1.0
0.02,precision,0.4623655913978495,fit-age-sex,0,0.14284521901709402,1.0,0.14284521901709402,1.0
0.03,precision,0.39209726443769,fit-age-sex,0,0.16942805446190742,1.0,0.16942805446190742,1.0
0.04,precision,0.4623655913978495,fit-age-sex,0,0.19249518536350507,0.9079457364341068,0.19249518536350507,0.9079457364341068
0.05,precision,0.4623655913978494,fit-age-sex,0,0.21263616557734202,0.8273596176821981,0.21263616557734202,0.8273596176821981
0.06,precision,0.39209726443769,fit-age-sex,0,0.17423017844372696,0.8518492451701445,0.17423017844372696,0.8518492451701445
0.07,precision,0.42938659058487877,fit-age-sex,0,0.18034592846803943,0.8531571218795888,0.18034592846803943,0.8531571218795888
0.08,precision,0.4623655913978495,fit-age-sex,0,0.15667478068061313,0.7590902057867859,0.15667478068061313,0.7590902057867859
0.09,precision,0.46236559139784944,fit-age-sex,0,0.16123792053905922,0.7098643182201246,0.16123792053905922,0.7098643182201246
0.1,precision,0.4623655913978494,fit-age-sex,0,0.1681884279640541,0.6901325054410442,0.1681884279640541,0.6901325054410442
0.11,precision,0.40323955669224215,fit-age-sex,0,0.16962062168843142,0.6870845265395372,0.16962062168843142,0.6870845265395372
0.12,precision,0.37774524158125916,fit-age-sex,0,0.179113434292066,0.679504319210201,0.179113434292066,0.679504319210201
0.13,precision,0.3474207582349285,fit-age-sex,0,0.17647561416911262,0.6480631601351527,0.17647561416911262,0.6480631601351527
0.14,precision,0.364406779661017,fit-age-sex,0,0.16163815240619608,0.6228926589842083,0.16163815240619608,0.6228926589842083
0.15,precision,0.38053097345132747,fit-age-sex,0,0.14461759504862953,0.6199607872709445,0.14461759504862953,0.6199607872709445
0.16,precision,0.3847874720357942,fit-age-sex,0,0.13900128256312627,0.6044890090631415,0.13900128256312627,0.6044890090631415
0.17,precision,0.2726594554270794,fit-age-sex,0,0.14062134447964938,0.5515492890700237,0.14062134447964938,0.5515492890700237
0.18,precision,0.2790194664744052,fit-age-sex,0,0.1281852553502336,0.5323079966349511,0.1281852553502336,0.5323079966349511
0.19,precision,0.28496686431810253,fit-age-sex,0,0.1308884273471573,0.5102808617742393,0.1308884273471573,0.5102808617742393
0.2,precision,0.2857142857142857,fit-age-sex,0,0.12916666666666665,0.5084745762711862,0.12916666666666665,0.5084745762711862
0.21,precision,0.27758991699969254,fit-age-sex,0,0.13468326841254633,0.511621214328532,0.13468326841254633,0.511621214328532
0.22,precision,0.28701456310679613,fit-age-sex,0,0.1310952568931261,0.5049387257310741,0.1310952568931261,0.5049387257310741
0.23,precision,0.28758359988368715,fit-age-sex,0,0.13510380195553898,0.46358541343897747,0.13510380195553898,0.46358541343897747
0.24,precision,0.2963813900057438,fit-age-sex,0,0.13336108154813964,0.4118943767827601,0.13336108154813964,0.4118943767827601
0.25,precision,0.21608040201005024,fit-age-sex,0,0.1356098696461825,0.3841356439880188,0.1356098696461825,0.3841356439880188
0.26,precision,0.21022940955246333,fit-age-sex,0,0.1381987522262943,0.3913488704313395,0.1381987522262943,0.3913488704313395
0.27,precision,0.2069149884156122,fit-age-sex,0,0.13393172337343262,0.38120951064337744,0.13393172337343262,0.38120951064337744
0.28,precision,0.21107994389901824,fit-age-sex,0,0.1252860455093519,0.37968990315293666,0.1252860455093519,0.37968990315293666
0.29,precision,0.21698277362101964,fit-age-sex,0,0.11569096640948814,0.3722048657029132,0.11569096640948814,0.3722048657029132
0.3,precision,0.2118226600985222,fit-age-sex,0,0.1136871590886714,0.37744115857820043,0.1136871590886714,0.37744115857820043
0.31,precision,0.2155911369885169,fit-age-sex,0,0.10949960619414674,0.36849538147372934,0.10949960619414674,0.36849538147372934
0.32,precision,0.21924792861695347,fit-age-sex,0,0.11081953020353491,0.3406246866425396,0.11081953020353491,0.3406246866425396
0.33,precision,0.2127755285650023,fit-age-sex,0,0.11137684989750007,0.3042099110217967,0.11137684989750007,0.3042099110217967
0.34,precision,0.21620822241940255,fit-age-sex,0,0.10589849534134374,0.2983920014940815,0.10589849534134374,0.2983920014940815
0.35,precision,0.19038583175205565,fit-age-sex,0,0.10683910735416412,0.2818241485363876,0.10683910735416412,0.2818241485363876
0.36,precision,0.1947659788626069,fit-age-sex,0,0.10225155279503105,0.2799514704964451,0.10225155279503105,0.2799514704964451
0.37,precision,0.18098054828802185,fit-age-sex,0,0.10389892421826946,0.28015529312556875,0.10389892421826946,0.28015529312556875
0.38,precision,0.16615822656091112,fit-age-sex,0,0.0993858594988227,0.28203099610176324,0.0993858594988227,0.28203099610176324
0.39,precision,0.15855157417036966,fit-age-sex,0,0.1004973199135524,0.2796329454577649,0.1004973199135524,0.2796329454577649
0.4,precision,0.14675767918088736,fit-age-sex,0,0.10280923344947734,0.28163607943636576,0.10280923344947734,0.28163607943636576
0.41,precision,0.1479895912028876,fit-age-sex,0,0.10129749584067332,0.27332348307599463,0.10129749584067332,0.27332348307599463
0.42,precision,0.1399349139934914,fit-age-sex,0,0.10067212153392494,0.2641067089399715,0.10067212153392494,0.2641067089399715
0.43,precision,0.14279094910803922,fit-age-sex,0,0.10093058362369006,0.25138404126280445,0.10093058362369006,0.25138404126280445
0.44,precision,0.1402312481470501,fit-age-sex,0,0.09649395845226143,0.22292316666442502,0.09649395845226143,0.22292316666442502
0.45,precision,0.13836253128351808,fit-age-sex,0,0.09217704683020071,0.22683389051803493,0.09217704683020071,0.22683389051803493
0.46,precision,0.1347595040196212,fit-age-sex,0,0.09059836084342418,0.21613015230886776,0.09059836084342418,0.21613015230886776
0.47,precision,0.13636056946224948,fit-age-sex,0,0.08531025333507802,0.1854593826789465,0.08531025333507802,0.1854593826789465
0.48,precision,0.1321890610990137,fit-age-sex,0,0.0865202245817845,0.1886604881604258,0.0865202245817845,0.1886604881604258
0.49,precision,0.13162991191353784,fit-age-sex,0,0.08479988102607441,0.19024708202116342,0.08479988102607441,0.19024708202116342
0.5,precision,0.13354037267080746,fit-age-sex,0,0.083748497284749,0.1802728378613219,0.083748497284749,0.1802728378613219
0.51,precision,0.13584835532428916,fit-age-sex,0,0.0840799336846364,0.17347083070155922,0.0840799336846364,0.17347083070155922
0.52,precision,0.1316378193806664,fit-age-sex,0,0.07778611979243745,0.1717380106884595,0.07778611979243745,0.1717380106884595
0.53,precision,0.12332918447967965,fit-age-sex,0,0.0785749783728495,0.17212112683216235,0.0785749783728495,0.17212112683216235
0.54,precision,0.11684782608695654,fit-age-sex,0,0.07816984636333815,0.16967733378779631,0.07816984636333815,0.16967733378779631
0.55,precision,0.11389357091259332,fit-age-sex,0,0.0770417974655569,0.1667843214288827,0.0770417974655569,0.1667843214288827
0.56,precision,0.11221921893932334,fit-age-sex,0,0.07387026943656708,0.1627227525270761,0.07387026943656708,0.1627227525270761
0.57,precision,0.10749528529450462,fit-age-sex,0,0.07282601677502665,0.1579500637586788,0.07282601677502665,0.1579500637586788
0.58,precision,0.10917527578357555,fit-age-sex,0,0.0715331516580297,0.1585006359537717,0.0715331516580297,0.1585006359537717
0.59,precision,0.10403083610120145,fit-age-sex,0,0.0708991268909096,0.15898482543275166,0.0708991268909096,0.15898482543275166
0.6,precision,0.09949865021210952,fit-age-sex,0,0.0700894668246824,0.15252986852933828,0.0700894668246824,0.15252986852933828
0.61,precision,0.0965296433960181,fit-age-sex,0,0.07051381047834358,0.1532320480351222,0.07051381047834358,0.1532320480351222
0.62,precision,0.09465312788468365,fit-age-sex,0,0.0641893733795831,0.14523576553613446,0.0641893733795831,0.14523576553613446
0.63,precision,0.08694117269488752,fit-age-sex,0,0.06515722761325894,0.14080228603520512,0.06515722761325894,0.14080228603520512
0.64,precision,0.08708309600658186,fit-age-sex,0,0.0644309561490422,0.13326374254161838,0.0644309561490422,0.13326374254161838
0.65,precision,0.08832358982461684,fit-age-sex,0,0.0591159176761338,0.13028477546549835,0.0591159176761338,0.13028477546549835
0.66,precision,0.08899899648770698,fit-age-sex,0,0.05642487270103826,0.12946520556601052,0.05642487270103826,0.12946520556601052
0.67,precision,0.08980393379258753,fit-age-sex,0,0.05317014874573864,0.12974305961144478,0.05317014874573864,0.12974305961144478
0.68,precision,0.08196445590626227,fit-age-sex,0,0.05392086987826763,0.12539283305114815,0.05392086987826763,0.12539283305114815
0.69,precision,0.08124982884683846,fit-age-sex,0,0.05166781854822966,0.12154970839463364,0.05166781854822966,0.12154970839463364
0.7,precision,0.08221797323135754,fit-age-sex,0,0.05237739689141001,0.11774038436936064,0.05237739689141001,0.11774038436936064
0.71,precision,0.08306804886675917,fit-age-sex,0,0.04928474235607617,0.11225469815344817,0.04928474235607617,0.11225469815344817
0.72,precision,0.08413958038917273,fit-age-sex,0,0.04943480913745475,0.11130009991376373,0.04943480913745475,0.11130009991376373
0.73,precision,0.07431520632590734,fit-age-sex,0,0.04841335257314616,0.11024861041749427,0.04841335257314616,0.11024861041749427
0.74,precision,0.07394497118423499,fit-age-sex,0,0.046453101804171726,0.107553542615213,0.046453101804171726,0.107553542615213
0.75,precision,0.07091808686091258,fit-age-sex,0,0.042901685666958976,0.1061330210301693,0.042901685666958976,0.1061330210301693
0.76,precision,0.06216709785420789,fit-age-sex,0,0.04344884679762055,0.10391909709141128,0.04344884679762055,0.10391909709141128
0.77,precision,0.060297572435395456,fit-age-sex,0,0.04337753908224265,0.09871989945472048,0.04337753908224265,0.09871989945472048
0.78,precision,0.06021111589831969,fit-age-sex,0,0.0433253099856105,0.09720057757392941,0.0433253099856105,0.09720057757392941
0.79,precision,0.06093601449405349,fit-age-sex,0,0.04296390402606173,0.09832417232031337,0.04296390402606173,0.09832417232031337
0.8,precision,0.058964689749742887,fit-age-sex,0,0.042451888688436,0.09500907955964125,0.042451888688436,0.09500907955964125
0.81,precision,0.052987084113002604,fit-age-sex,0,0.041414461462239684,0.09313434179170649,0.041414461462239684,0.09313434179170649
0.81395349,precision,0.05295007574325794,fit-age-sex,0,0.040589703503441744,0.0880023748938566,0.040589703503441744,0.0880023748938566
0.82,precision,0.053322445029186705,fit-age-sex,0,0.0394511794655643,0.08485927584053918,0.0394511794655643,0.08485927584053918
0.83,precision,0.053213854388763804,fit-age-sex,0,0.038739798887166464,0.07767649893542239,0.038739798887166464,0.07767649893542239
0.84,precision,0.050123504759790175,fit-age-sex,0,0.03672258956037895,0.07304957517640501,0.03672258956037895,0.07304957517640501
0.85,precision,0.05027164569149302,fit-age-sex,0,0.03533245276558658,0.07109229432321072,0.03533245276558658,0.07109229432321072
0.86,precision,0.050833012591411444,fit-age-sex,0,0.03509934284319267,0.06854923030332273,0.03509934284319267,0.06854923030332273
0.87,precision,0.048875765929371186,fit-age-sex,0,0.03427115576824725,0.06790245880139684,0.03427115576824725,0.06790245880139684
0.88,precision,0.0486162859418763,fit-age-sex,0,0.03370054054788613,0.06650821982567308,0.03370054054788613,0.06650821982567308
0.89,precision,0.043524742115618645,fit-age-sex,0,0.033603428031337465,0.06420124392674353,0.033603428031337465,0.06420124392674353
0.9,precision,0.043867603717977786,fit-age-sex,0,0.03292081797039366,0.06193217208856426,0.03292081797039366,0.06193217208856426
0.91,precision,0.04335109624098468,fit-age-sex,0,0.032501898099655285,0.06257722322613017,0.032501898099655285,0.06257722322613017
0.92,precision,0.040488813378912254,fit-age-sex,0,0.032475136955407845,0.05822541579951978,0.032475136955407845,0.05822541579951978
0.93,precision,0.04091090445938066,fit-age-sex,0,0.028751581368278153,0.057129021599804486,0.028751581368278153,0.057129021599804486
0.94,precision,0.04124826516450322,fit-age-sex,0,0.028266237353615328,0.05517061339933091,0.028266237353615328,0.05517061339933091
0.95,precision,0.0401533395586573,fit-age-sex,0,0.025284899462770127,0.051070910957373046,0.025284899462770127,0.051070910957373046
0.96,precision,0.03618576763267239,fit-age-sex,0,0.02132031874786527,0.048903734427367514,0.02132031874786527,0.048903734427367514
0.97,precision,0.028496081874141734,fit-age-sex,0,0.0211634494688751,0.0484575333077877,0.0211634494688751,0.0484575333077877
0.98,precision,0.02768470705716951,fit-age-sex,0,0.0204287941795104,0.04602561500218465,0.0204287941795104,0.04602561500218465
0.99,precision,0.02446453303602729,fit-age-sex,0,0.01987599631556118,0.03399907665753354,0.01987599631556118,0.03399907665753354
0.01,precision_fit,0.4623655913978495,fit-age-sex,0,0.0926980159227683,1.0,0.0926980159227683,1.0
0.02,precision_fit,0.4623655913978495,fit-age-sex,0,0.1197130629664068,1.0,0.1197130629664068,1.0
0.03,precision_fit,0.3403693931398417,fit-age-sex,0,0.1475435343542134,1.0,0.1475435343542134,1.0
0.04,precision_fit,0.364406779661017,fit-age-sex,0,0.1600883638002312,0.7824643290831813,0.1600883638002312,0.7824643290831813
0.05,precision_fit,0.3495934959349593,fit-age-sex,0,0.17766604698326857,0.7786573392243493,0.17766604698326857,0.7786573392243493
0.06,precision_fit,0.3403693931398417,fit-age-sex,0,0.18819188191881916,0.770045549660755,0.18819188191881916,0.770045549660755
0.07,precision_fit,0.3757802746566792,fit-age-sex,0,0.20127185313716758,0.7183470528906494,0.20127185313716758,0.7183470528906494
0.08,precision_fit,0.40758293838862564,fit-age-sex,0,0.2199961097062828,0.6983108189895169,0.2199961097062828,0.6983108189895169
0.09,precision_fit,0.41302027748132336,fit-age-sex,0,0.20916967959107344,0.6236332007952282,0.20916967959107344,0.6236332007952282
0.1,precision_fit,0.3981481481481481,fit-age-sex,0,0.20337367374005305,0.6411290322580641,0.20337367374005305,0.6411290322580641
0.11,precision_fit,0.35752078609221466,fit-age-sex,0,0.18249768813538284,0.6324648489969233,0.18249768813538284,0.6324648489969233
0.12,precision_fit,0.364406779661017,fit-age-sex,0,0.18602952511248347,0.6298583662714096,0.18602952511248347,0.6298583662714096
0.13,precision_fit,0.38313913639479097,fit-age-sex,0,0.1772160221418273,0.5958997024330475,0.1772160221418273,0.5958997024330475
0.14,precision_fit,0.40079893475366185,fit-age-sex,0,0.18500619787694128,0.5782865104824856,0.18500619787694128,0.5782865104824856
0.15,precision_fit,0.41747572815533984,fit-age-sex,0,0.15216515115374413,0.5546517137892907,0.15216515115374413,0.5546517137892907
0.16,precision_fit,0.33758586849852795,fit-age-sex,0,0.1558898739845057,0.5455755950631794,0.1558898739845057,0.5455755950631794
0.17,precision_fit,0.35127342623738583,fit-age-sex,0,0.1640340872444437,0.549586860281409,0.1640340872444437,0.549586860281409
0.18,precision_fit,0.33304647160068845,fit-age-sex,0,0.15508474576271186,0.536386072437619,0.15508474576271186,0.536386072437619
0.19,precision_fit,0.28496686431810253,fit-age-sex,0,0.1614764930828928,0.5299390374610725,0.1614764930828928,0.5299390374610725
0.2,precision_fit,0.2857142857142857,fit-age-sex,0,0.1389013197815534,0.5039291217257317,0.1389013197815534,0.5039291217257317
0.21,precision_fit,0.2863939105613701,fit-age-sex,0,0.144838352244835,0.4945422896795067,0.144838352244835,0.4945422896795067
0.22,precision_fit,0.29599499374217775,fit-age-sex,0,0.13848632967360988,0.5019676069756843,0.13848632967360988,0.5019676069756843
0.23,precision_fit,0.26809433450799675,fit-age-sex,0,0.12815397778029416,0.468494200855652,0.12815397778029416,0.468494200855652
0.24,precision_fit,0.2591662481165244,fit-age-sex,0,0.13031180759721797,0.4528875379939207,0.13031180759721797,0.4528875379939207
0.25,precision_fit,0.2670807453416149,fit-age-sex,0,0.13007198080511864,0.4199560834414612,0.13007198080511864,0.4199560834414612
0.26,precision_fit,0.2474546259406817,fit-age-sex,0,0.1329555538767028,0.421738463400088,0.1329555538767028,0.421738463400088
0.27,precision_fit,0.2545494409120807,fit-age-sex,0,0.11629645869039333,0.3980055036226844,0.11629645869039333,0.3980055036226844
0.28,precision_fit,0.21678069859560678,fit-age-sex,0,0.11435135642809169,0.3856004857111765,0.11435135642809169,0.3856004857111765
0.29,precision_fit,0.22279792746113988,fit-age-sex,0,0.11795228546153659,0.3796720533672626,0.11795228546153659,0.3796720533672626
0.3,precision_fit,0.20031055900621117,fit-age-sex,0,0.12152397152397151,0.36865842719027203,0.12152397152397151,0.36865842719027203
0.31,precision_fit,0.19366555281127415,fit-age-sex,0,0.11444055079462659,0.3561479197878618,0.11444055079462659,0.3561479197878618
0.32,precision_fit,0.19584400797039567,fit-age-sex,0,0.10855047916847621,0.3389875257931518,0.10855047916847621,0.3389875257931518
0.33,precision_fit,0.1758582228281076,fit-age-sex,0,0.10827245243595113,0.31438669720737644,0.10827245243595113,0.31438669720737644
0.34,precision_fit,0.17912276402842442,fit-age-sex,0,0.110461218054255,0.31739298391122317,0.110461218054255,0.31739298391122317
0.35,precision_fit,0.17288914417001722,fit-age-sex,0,0.11334161493242358,0.3047997531866073,0.11334161493242358,0.3047997531866073
0.36,precision_fit,0.17695473251028804,fit-age-sex,0,0.10504011300382268,0.2970525643714967,0.10504011300382268,0.2970525643714967
0.37,precision_fit,0.1779443015322671,fit-age-sex,0,0.09561272613857787,0.26321501510308676,0.09561272613857787,0.26321501510308676
0.38,precision_fit,0.1788920516750602,fit-age-sex,0,0.09346671138911063,0.26618567688967254,0.09346671138911063,0.26618567688967254
0.39,precision_fit,0.16397770607216192,fit-age-sex,0,0.09242599571382677,0.2527863679324881,0.09242599571382677,0.2527863679324881
0.4,precision_fit,0.15127528583992964,fit-age-sex,0,0.09043360433604336,0.23274664181746457,0.09043360433604336,0.23274664181746457
0.41,precision_fit,0.15313124294276034,fit-age-sex,0,0.09248528273132842,0.2355600300323402,0.09248528273132842,0.2355600300323402
0.42,precision_fit,0.1473563968668407,fit-age-sex,0,0.08877454647227136,0.23024316986139295,0.08877454647227136,0.23024316986139295
0.43,precision_fit,0.15033742580697618,fit-age-sex,0,0.08793418932966403,0.22803305447501993,0.08793418932966403,0.22803305447501993
0.44,precision_fit,0.14619069695564826,fit-age-sex,0,0.08917478903418292,0.22811628717472104,0.08917478903418292,0.22811628717472104
0.45,precision_fit,0.14901809780515982,fit-age-sex,0,0.08861059751809726,0.22938237784348944,0.08861059751809726,0.22938237784348944
0.46,precision_fit,0.15124636794616914,fit-age-sex,0,0.08591454178539402,0.19863150181338157,0.08591454178539402,0.19863150181338157
0.47,precision_fit,0.1285541632211691,fit-age-sex,0,0.08366076655510951,0.20207645633818272,0.08366076655510951,0.20207645633818272
0.48,precision_fit,0.11751309496697793,fit-age-sex,0,0.08279848148085248,0.19282659010341893,0.08279848148085248,0.19282659010341893
0.49,precision_fit,0.11966831373885387,fit-age-sex,0,0.0839003415572358,0.19207949206668842,0.0839003415572358,0.19207949206668842
0.5,precision_fit,0.11082474226804123,fit-age-sex,0,0.08440846960856822,0.18067062665535238,0.08440846960856822,0.18067062665535238
0.51,precision_fit,0.11279123592038265,fit-age-sex,0,0.08495267876680537,0.18362053597691955,0.08495267876680537,0.18362053597691955
0.52,precision_fit,0.11244091320527003,fit-age-sex,0,0.08193025339362492,0.18061306378064027,0.08193025339362492,0.18061306378064027
0.53,precision_fit,0.10710089759857137,fit-age-sex,0,0.08188111878390558,0.16791178680162377,0.08188111878390558,0.16791178680162377
0.54,precision_fit,0.10890160397711285,fit-age-sex,0,0.08021356422890775,0.1576949986279575,0.08021356422890775,0.1576949986279575
0.55,precision_fit,0.1059825229666144,fit-age-sex,0,0.07802056929874979,0.14906227469083283,0.07802056929874979,0.14906227469083283
0.56,precision_fit,0.10534604952314289,fit-age-sex,0,0.0704134645372948,0.1459214816180793,0.0704134645372948,0.1459214816180793
0.57,precision_fit,0.10587015679668264,fit-age-sex,0,0.07110030955266441,0.1449397646391498,0.07110030955266441,0.1449397646391498
0.58,precision_fit,0.10752780891609898,fit-age-sex,0,0.06929248793091168,0.14710848095776186,0.06929248793091168,0.14710848095776186
0.59,precision_fit,0.1082476426163758,fit-age-sex,0,0.07040302677385177,0.148241771446803,0.07040302677385177,0.148241771446803
0.6,precision_fit,0.10964725881852953,fit-age-sex,0,0.06758584921841891,0.13616249972481304,0.06758584921841891,0.13616249972481304
0.61,precision_fit,0.10739876346067233,fit-age-sex,0,0.06710147177347019,0.13811842740506625,0.06710147177347019,0.13811842740506625
0.62,precision_fit,0.1057265228426396,fit-age-sex,0,0.06812655438553285,0.13905490594125688,0.06812655438553285,0.13905490594125688
0.63,precision_fit,0.08694117269488752,fit-age-sex,0,0.06458669815413351,0.13780914639860536,0.06458669815413351,0.13780914639860536
0.64,precision_fit,0.08653543802276586,fit-age-sex,0,0.06184978725936208,0.1383654229483029,0.06184978725936208,0.1383654229483029
0.65,precision_fit,0.0877688805149945,fit-age-sex,0,0.0604439792754364,0.13645655046410005,0.0604439792754364,0.13645655046410005
0.66,precision_fit,0.08695385746675655,fit-age-sex,0,0.05565020031740359,0.1365842487705623,0.05565020031740359,0.1365842487705623
0.67,precision_fit,0.08465810584467104,fit-age-sex,0,0.04920014407462314,0.13611080913083132,0.04920014407462314,0.13611080913083132
0.68,precision_fit,0.08139405411424118,fit-age-sex,0,0.047357219853548016,0.1363573456282796,0.047357219853548016,0.1363573456282796
0.69,precision_fit,0.08249228459421135,fit-age-sex,0,0.044893445282717506,0.13406311238079158,0.044893445282717506,0.13406311238079158
0.7,precision_fit,0.08100107642626479,fit-age-sex,0,0.045348375844295075,0.12466230359660498,0.045348375844295075,0.12466230359660498
0.71,precision_fit,0.0770901194353963,fit-age-sex,0,0.04438038480373035,0.11564572028541555,0.04438038480373035,0.11564572028541555
0.72,precision_fit,0.07809110629067245,fit-age-sex,0,0.04477441721678569,0.11708375735705383,0.04477441721678569,0.11708375735705383
0.73,precision_fit,0.07361804920378058,fit-age-sex,0,0.04384128717408068,0.112951049360828,0.04384128717408068,0.112951049360828
0.74,precision_fit,0.0685303239145417,fit-age-sex,0,0.044415178450683136,0.11432141853810876,0.044415178450683136,0.11432141853810876
0.75,precision_fit,0.06013986013986014,fit-age-sex,0,0.044216587749601105,0.10321764788031351,0.044216587749601105,0.10321764788031351
0.76,precision_fit,0.05509288917360667,fit-age-sex,0,0.04477974213614536,0.10200853764039412,0.04477974213614536,0.10200853764039412
0.77,precision_fit,0.053915422318477145,fit-age-sex,0,0.04448948079255463,0.09770835515525586,0.04448948079255463,0.09770835515525586
0.78,precision_fit,0.054312271269877255,fit-age-sex,0,0.04294473518274633,0.0988517983198834,0.04294473518274633,0.0988517983198834
0.79,precision_fit,0.054970306001909476,fit-age-sex,0,0.04308927114477189,0.09748990850060149,0.04308927114477189,0.09748990850060149
0.8,precision_fit,0.055537617048756864,fit-age-sex,0,0.04183349550957903,0.08767851290158313,0.04183349550957903,0.08767851290158313
0.81,precision_fit,0.05601209333740734,fit-age-sex,0,0.04166742707411041,0.08749503128944362,0.04166742707411041,0.08749503128944362
0.81395349,precision_fit,0.05586592189319934,fit-age-sex,0,0.040709008259582416,0.08451113168633284,0.040709008259582416,0.08451113168633284
0.82,precision_fit,0.05625757865849767,fit-age-sex,0,0.03995250549071689,0.07526461261393075,0.03995250549071689,0.07526461261393075
0.83,precision_fit,0.05381564860748804,fit-age-sex,0,0.03859274490850657,0.07058977098001055,0.03859274490850657,0.07058977098001055
0.84,precision_fit,0.050721788462618655,fit-age-sex,0,0.035608451823716726,0.06711071101687532,0.035608451823716726,0.06711071101687532
0.85,precision_fit,0.0506899660217738,fit-age-sex,0,0.03500638153755776,0.06626938197227324,0.03500638153755776,0.06626938197227324
0.86,precision_fit,0.051255752065199306,fit-age-sex,0,0.03325970511197304,0.06540897199320331,0.03325970511197304,0.06540897199320331
0.87,precision_fit,0.04929438273313041,fit-age-sex,0,0.032998687400426385,0.06442747567309323,0.032998687400426385,0.06442747567309323
0.88,precision_fit,0.049377560873763604,fit-age-sex,0,0.03292234375087554,0.06511979681028279,0.03292234375087554,0.06511979681028279
0.89,precision_fit,0.04382378874803899,fit-age-sex,0,0.03226794309472521,0.06555497036002572,0.03226794309472521,0.06555497036002572
0.9,precision_fit,0.04308617234468938,fit-age-sex,0,0.030914018682052135,0.06334554813046293,0.030914018682052135,0.06334554813046293
0.91,precision_fit,0.04122722914669224,fit-age-sex,0,0.031094191475012446,0.06306670900097389,0.031094191475012446,0.06306670900097389
0.92,precision_fit,0.040551068104473335,fit-age-sex,0,0.031425147050883256,0.061064138796457605,0.031425147050883256,0.061064138796457605
0.93,precision_fit,0.040973780469062186,fit-age-sex,0,0.029587106494491557,0.0596357440601591,0.029587106494491557,0.0596357440601591
0.94,precision_fit,0.03883103408523229,fit-age-sex,0,0.029315598315287194,0.05513319866641317,0.029315598315287194,0.05513319866641317
0.95,precision_fit,0.038200776172441206,fit-age-sex,0,0.025897460204809594,0.05061702709336,0.025897460204809594,0.05061702709336
0.96,precision_fit,0.0379837685640148,fit-age-sex,0,0.021946413718563748,0.045890940812960926,0.021946413718563748,0.045890940812960926
0.97,precision_fit,0.029194168165687928,fit-age-sex,0,0.021244991230466793,0.045874528115024016,0.021244991230466793,0.045874528115024016
0.98,precision_fit,0.02715836147560001,fit-age-sex,0,0.020079720621519866,0.043031154912845676,0.020079720621519866,0.043031154912845676
0.99,precision_fit,0.023708348880856777,fit-age-sex,0,0.019303221218101616,0.032865356741470154,0.019303221218101616,0.032865356741470154
0.01,delta_ppv,-0.16166629069854876,fit-age-sex,0,-0.7423445503111747,0.027964636276500032,-0.7423445503111747,0.027964636276500032
0.02,delta_ppv,0.0,fit-age-sex,0,-0.5156104689783446,0.16974918887880788,-0.5156104689783446,0.16974918887880788
0.03,delta_ppv,0.05172787129784828,fit-age-sex,0,-0.05160337920817775,0.2245573148288781,-0.05160337920817775,0.2245573148288781
0.04,delta_ppv,0.09795881173683252,fit-age-sex,0,-0.025780909439317816,0.37979664280905234,-0.025780909439317816,0.37979664280905234
0.05,delta_ppv,0.11277209546289008,fit-age-sex,0,-0.032679964900082244,0.3977312773203409,-0.032679964900082244,0.3977312773203409
0.06,delta_ppv,0.05172787129784828,fit-age-sex,0,-0.08416227073880439,0.3838236322176723,-0.08416227073880439,0.3838236322176723
0.07,delta_ppv,0.05360631592819959,fit-age-sex,0,-0.08251337470698007,0.3734831480915506,-0.08251337470698007,0.3734831480915506
0.08,delta_ppv,0.05478265300922386,fit-age-sex,0,-0.09295432815217662,0.18551605444111507,-0.09295432815217662,0.18551605444111507
0.09,delta_ppv,0.04934531391652608,fit-age-sex,0,-0.11879507371526801,0.1575088829390118,-0.11879507371526801,0.1575088829390118
0.1,delta_ppv,0.0642174432497013,fit-age-sex,0,-0.09036263900014506,0.1921597626909519,-0.09036263900014506,0.1921597626909519
0.11,delta_ppv,0.04571877060002749,fit-age-sex,0,-0.09201439733907407,0.17291111646208113,-0.09201439733907407,0.17291111646208113
0.12,delta_ppv,0.013338461920242184,fit-age-sex,0,-0.13191191019715756,0.12433604583737264,-0.13191191019715756,0.12433604583737264
0.13,delta_ppv,-0.03571837815986245,fit-age-sex,0,-0.13208373440157795,0.1394363873618731,-0.13208373440157795,0.1394363873618731
0.14,delta_ppv,-0.03639215509264487,fit-age-sex,0,-0.10474354762668388,0.11687114220642643,-0.10474354762668388,0.11687114220642643
0.15,delta_ppv,-0.03694475470401237,fit-age-sex,0,-0.1524324444297308,0.14614036108294523,-0.1524324444297308,0.14614036108294523
